,NOM_GEO,AMBITO,GRID_NUMBER,Lat,long,X_GSR80,Y_GSR80,SQUARE_POLYGON,geometry,CENTROID,GRID_VAL
2753,Iztapalapa,Urbana,GRID_2753,19.36051404636511,-99.09219041155158,821188.8584998957,2804617.890100001,"POLYGON ((820788.8584998957 2804217.890100001, 821588.8584998957 2804217.890100001, 821588.8584998957 2805017.890100001, 820788.8584998957 2805017.890100001, 820788.8584998957 2804217.890100001))","POLYGON ((-99.096084973045 19.35696446776872, -99.09593036628384 19.36058747149379, -99.09219030999311 19.36051400335968, -99.09226781649062 19.35681754053624, -99.096084973045 19.35696446776872))",POINT (-99.0941124482615692 19.3587142872807192),SI
2754,Iztapalapa,Urbana,GRID_2754,19.360440532277952,-99.08837315550164,821188.8584998957,2805017.890100001,"POLYGON ((820788.8584998957 2804617.890100001, 821588.8584998957 2804617.890100001, 821588.8584998957 2805417.890100001, 820788.8584998957 2805417.890100001, 820788.8584998957 2804617.890100001))","POLYGON ((-99.09226781443057 19.35689105236285, -99.09211300455215 19.36051405383048, -99.08837305394351 19.36044048926973, -99.08845066199899 19.35674393228901, -99.09226781443057 19.35689105236285))",POINT (-99.0902952084888682 19.3586407891317549),SI
2755,Iztapalapa,Urbana,GRID_2755,19.36036692176729,-99.08455590357754,821188.8584998957,2805417.890100001,"POLYGON ((820788.8584998957 2805017.890100001, 821588.8584998957 2805017.890100001, 821588.8584998957 2805817.890100001, 820788.8584998957 2805817.890100001, 820788.8584998957 2805017.890100001))","POLYGON ((-99.08845065993623 19.35681754053624, -99.08829564694123 19.36044053974344, -99.08455580201974 19.36036687875627, -99.08463351163283 19.35667022762139, -99.08845065993623 19.35681754053624))",POINT (-99.0864779728411804 19.3585671945591145),SI
2756,Iztapalapa,Urbana,GRID_2756,19.36029321483319,-99.08073865578466,821188.8584998957,2805817.890100001,"POLYGON ((820788.8584998957 2805417.890100001, 821588.8584998957 2805417.890100001, 821588.8584998957 2806217.890100001, 820788.8584998957 2806217.890100001, 820788.8584998957 2805417.890100001))","POLYGON ((-99.0846335095674 19.35674393228901, -99.08447829345646 19.36036692923282, -99.0807385542272 19.36029317181939, -99.0808163653976 19.35659642653351, -99.0846335095674 19.35674393228901))",POINT (-99.0826607413238776 19.3584935035629186),SI
2757,Iztapalapa,Urbana,GRID_2757,19.360219411475946,-99.0769214121284,821188.8584998957,2806217.890100001,"POLYGON ((820788.8584998957 2805817.890100001, 821588.8584998957 2805817.890100001, 821588.8584998957 2806617.890100001, 820788.8584998957 2806617.890100001, 820788.8584998957 2805817.890100001))","POLYGON ((-99.08081636332945 19.35667022762139, -99.08066094410323 19.36029322229884, -99.07692131057127 19.36021936845935, -99.07699922329866 19.35652252902562, -99.08081636332945 19.35667022762139))",POINT (-99.0788435139423171 19.3584197161434162),SI
2758,Iztapalapa,Urbana,GRID_2758,19.360145511695645,-99.07310417261418,821188.8584998957,2806617.890100001,"POLYGON ((820788.8584998957 2806217.890100001, 821588.8584998957 2806217.890100001, 821588.8584998957 2807017.890100001, 820788.8584998957 2807017.890100001, 820788.8584998957 2806217.890100001))","POLYGON ((-99.07699922122781 19.35659642653351, -99.07684359888698 19.36021941894164, -99.07310407105737 19.36014546867625, -99.07318208534141 19.35644853509781, -99.07699922122781 19.35659642653351))",POINT (-99.0750262907019135 19.3583458323007100),SI
2759,Iztapalapa,Urbana,GRID_2759,19.36007151549252,-99.06928693724738,821188.8584998957,2807017.890100001,"POLYGON ((820788.8584998957 2806617.890100001, 821588.8584998957 2806617.890100001, 821588.8584998957 2807417.890100001, 820788.8584998957 2807417.890100001, 820788.8584998957 2806617.890100001))","POLYGON ((-99.07318208326785 19.35652252902562, -99.07302625781308 19.36014551916146, -99.06928683569092 19.36007147247035, -99.06936495153127 19.35637444475035, -99.07318208326785 19.35652252902562))",POINT (-99.0712090716081235 19.3582718520350667),SI
2760,Iztapalapa,Urbana,GRID_2760,19.35999742286676,-99.06546970603344,821188.8584998957,2807417.890100001,"POLYGON ((820788.8584998957 2807017.890100001, 821588.8584998957 2807017.890100001, 821588.8584998957 2807817.890100001, 820788.8584998957 2807817.890100001, 820788.8584998957 2807017.890100001))","POLYGON ((-99.06936494945501 19.35644853509781, -99.06920892088695 19.3600715229584, -99.06546960447729 19.35999737984175, -99.06554782187362 19.35630025798338, -99.06936494945501 19.35644853509781))",POINT (-99.0673918566663190 19.3581977753465928),SI
2761,Iztapalapa,Urbana,GRID_2761,19.35992323381849,-99.0616524789777,821188.8584998957,2807817.890100001,"POLYGON ((820788.8584998957 2807417.890100001, 821588.8584998957 2807417.890100001, 821588.8584998957 2808217.890100001, 820788.8584998957 2808217.890100001, 820788.8584998957 2807417.890100001))","POLYGON ((-99.06554781979467 19.35637444475035, -99.06539158811397 19.35999743033271, -99.06165237742189 19.3599231907907, -99.06173069637387 19.35622597479709, -99.06554781979467 19.35637444475035))",POINT (-99.0635746458818716 19.3581236022355156),SI
2762,Iztapalapa,Urbana,GRID_2762,19.35984894834794,-99.05783525608562,821188.8584998957,2808217.890100001,"POLYGON ((820788.8584998957 2807817.890100001, 821588.8584998957 2807817.890100001, 821588.8584998957 2808617.890100001, 820788.8584998957 2808617.890100001, 820788.8584998957 2807817.890100001))","POLYGON ((-99.06173069429222 19.35630025798338, -99.06157425949957 19.35992324128454, -99.05783515453015 19.35984890531738, -99.05791357503745 19.35615159519167, -99.06173069429222 19.35630025798338))",POINT (-99.0597574392601814 19.3580493327020129),SI
2763,Iztapalapa,Urbana,GRID_2763,19.3597745664553,-99.05401803736258,821188.8584998957,2808617.890100001,"POLYGON ((820788.8584998957 2808217.890100001, 821588.8584998957 2808217.890100001, 821588.8584998957 2809017.890100001, 820788.8584998957 2809017.890100001, 820788.8584998957 2808217.890100001))","POLYGON ((-99.05791357295308 19.35622597479709, -99.05775693504913 19.35984895581407, -99.05401793580742 19.35977452342192, -99.0540964578697 19.35607711916728, -99.05791357295308 19.35622597479709))",POINT (-99.0559402368067339 19.3579749667462444),SI
2764,Iztapalapa,Urbana,GRID_2764,19.359700088140706,-99.05020082281398,821188.8584998957,2809017.890100001,"POLYGON ((820788.8584998957 2808617.890100001, 821588.8584998957 2808617.890100001, 821588.8584998957 2809417.890100001, 820788.8584998957 2809417.890100001, 820788.8584998957 2808617.890100001))","POLYGON ((-99.05409645578266 19.35615159519167, -99.05393961476807 19.35977457392152, -99.05020072125916 19.35970004510458, -99.05027934487609 19.35600254672409, -99.05409645578266 19.35615159519167))",POINT (-99.0521230385268439 19.3579005043684234),SI
2765,Iztapalapa,Urbana,GRID_2765,19.35962551340441,-99.0463836124452,821188.8584998957,2809417.890100001,"POLYGON ((820788.8584998957 2809017.890100001, 821588.8584998957 2809017.890100001, 821588.8584998957 2809817.890100001, 820788.8584998957 2809817.890100001, 820788.8584998957 2809017.890100001))","POLYGON ((-99.05027934278633 19.35607711916728, -99.05012229866176 19.35970009560702, -99.04638351089071 19.35962547036545, -99.04646223606196 19.35592787786235, -99.05027934278633 19.35607711916728))",POINT (-99.0483058444259257 19.3578259455687061),SI
2766,Iztapalapa,Urbana,GRID_2766,19.35955084224649,-99.04256640626168,821188.8584998957,2809817.890100001,"POLYGON ((820788.8584998957 2809417.890100001, 821588.8584998957 2809417.890100001, 821588.8584998957 2810217.890100001, 820788.8584998957 2810217.890100001, 820788.8584998957 2809417.890100001))","POLYGON ((-99.04646223396951 19.35600254672409, -99.04630498673565 19.35962552087079, -99.04256630470752 19.35955079920477, -99.04264513143275 19.35585311258218, -99.04646223396951 19.35600254672409))",POINT (-99.0444886545094079 19.3577512903472808),SI
2767,Iztapalapa,Urbana,GRID_2767,19.359476074667256,-99.03874920426878,821188.8584998957,2810217.890100001,"POLYGON ((820788.8584998957 2809817.890100001, 821588.8584998957 2809817.890100001, 821588.8584998957 2810617.890100001, 820788.8584998957 2810617.890100001, 820788.8584998957 2809817.890100001))","POLYGON ((-99.0426451293376 19.35592787786235, -99.0424876789951 19.35955084971299, -99.03874910271497 19.35947603162274, -99.03882803099384 19.3557782508838, -99.0426451293376 19.35592787786235))",POINT (-99.0406714687826906 19.3576765387043501),SI
2768,Iztapalapa,Urbana,GRID_2768,19.35940121066679,-99.03493200647196,821188.8584998957,2810617.890100001,"POLYGON ((820788.8584998957 2810217.890100001, 821588.8584998957 2810217.890100001, 821588.8584998957 2811017.890100001, 820788.8584998957 2811017.890100001, 820788.8584998957 2810217.890100001))","POLYGON ((-99.03882802889599 19.35585311258218, -99.03867037544555 19.35947608213381, -99.03493190491847 19.3594011676195, -99.03501093475066 19.35570329276737, -99.03882802889599 19.35585311258218))",POINT (-99.0368542872511739 19.3576016906400845),SI
2769,Iztapalapa,Urbana,GRID_2769,19.359326250245367,-99.03111481287657,821188.8584998957,2811017.890100001,"POLYGON ((820788.8584998957 2810617.890100001, 821588.8584998957 2810617.890100001, 821588.8584998957 2811417.890100001, 820788.8584998957 2811417.890100001, 820788.8584998957 2810617.890100001))","POLYGON ((-99.0350109326501 19.3557782508838, -99.03485307609236 19.35940121813347, -99.03111471132341 19.35932620719526, -99.03119384270856 19.35562823823307, -99.0350109326501 19.3557782508838))",POINT (-99.0330371099202154 19.3575267461546616),SI
2770,Iztapalapa,Urbana,GRID_2770,19.35925119340309,-99.027297623488,821188.8584998957,2811417.890100001,"POLYGON ((820788.8584998957 2811017.890100001, 821588.8584998957 2811017.890100001, 821588.8584998957 2811817.890100001, 820788.8584998957 2811817.890100001, 820788.8584998957 2811017.890100001))","POLYGON ((-99.03119384060531 19.35570329276737, -99.03103578094095 19.35932625771209, -99.0272975219352 19.35925115035018, -99.02737675487299 19.35555308728116, -99.03119384060531 19.35570329276737))",POINT (-99.0292199367952719 19.3574517052482804),SI
2771,Iztapalapa,Urbana,GRID_2771,19.35917604014016,-99.0234804383117,821188.8584998957,2811817.890100001,"POLYGON ((820788.8584998957 2811417.890100001, 821588.8584998957 2811417.890100001, 821588.8584998957 2812217.890100001, 820788.8584998957 2812217.890100001, 820788.8584998957 2811417.890100001))","POLYGON ((-99.02737675276703 19.35562823823307, -99.02721848999673 19.35925120086989, -99.02348033675923 19.35917599708446, -99.02355967124933 19.35547783991171, -99.02737675276703 19.35562823823307))",POINT (-99.0254027678817010 19.3573765679211078),SI
2772,Iztapalapa,Urbana,GRID_2772,19.359100790456782,-99.01966325735305,821188.8584998957,2812217.890100001,"POLYGON ((820788.8584998957 2811817.890100001, 821588.8584998957 2811817.890100001, 821588.8584998957 2812617.890100001, 820788.8584998957 2812617.890100001, 820788.8584998957 2811817.890100001))","POLYGON ((-99.02355966914068 19.35555308728116, -99.02340120326508 19.35917604760707, -99.01966315580093 19.3591007473983, -99.01974259184298 19.355402496125, -99.02355966914068 19.35555308728116))",POINT (-99.0215856031849597 19.3573013341733606),SI
2773,Iztapalapa,Urbana,GRID_2773,19.359025444353136,-99.01584608061744,821188.8584998957,2812617.890100001,"POLYGON ((820788.8584998957 2812217.890100001, 821588.8584998957 2812217.890100001, 821588.8584998957 2813017.890100001, 820788.8584998957 2813017.890100001, 820788.8584998957 2812217.890100001))","POLYGON ((-99.01974258973162 19.35547783991171, -99.01958392075143 19.35910079792378, -99.01584597906566 19.35902540129188, -99.01592551665934 19.35532705592112, -99.01974258973162 19.35547783991171))",POINT (-99.0177684427103628 19.3572260040051844),SI
2774,Iztapalapa,Urbana,GRID_2774,19.35895000182944,-99.0120289081103,821188.8584998957,2813017.890100001,"POLYGON ((820788.8584998957 2812617.890100001, 821588.8584998957 2812617.890100001, 821588.8584998957 2813417.890100001, 820788.8584998957 2813417.890100001, 820788.8584998957 2812617.890100001))","POLYGON ((-99.01592551454529 19.355402496125, -99.01576664246117 19.35902545182022, -99.01202880655885 19.35894995876538, -99.01210844570382 19.35525151930032, -99.01592551454529 19.355402496125))",POINT (-99.0139512864633673 19.3571505774167925),SI
2775,Iztapalapa,Urbana,GRID_2775,19.358874462885808,-99.008211739837,821188.8584998957,2813417.890100001,"POLYGON ((820788.8584998957 2813017.890100001, 821588.8584998957 2813017.890100001, 821588.8584998957 2813817.890100001, 820788.8584998957 2813817.890100001, 820788.8584998957 2813017.890100001))","POLYGON ((-99.01210844358707 19.35532705592112, -99.01194936839968 19.35895000929658, -99.00821163828589 19.35887441981895, -99.00829137898181 19.35517588626283, -99.01210844358707 19.35532705592112))",POINT (-99.0101341344494443 19.3570750544083481),SI
2776,Iztapalapa,Urbana,GRID_2776,19.35879882752248,-99.00439457580296,821188.8584998957,2813817.890100001,"POLYGON ((820788.8584998957 2813417.890100001, 821588.8584998957 2813417.890100001, 821588.8584998957 2814217.890100001, 820788.8584998957 2814217.890100001, 820788.8584998957 2813417.890100001))","POLYGON ((-99.00829137686235 19.35525151930032, -99.00813209857239 19.35887447035304, -99.00439447425217 19.35879878445281, -99.00447431649872 19.35510015680873, -99.00829137686235 19.35525151930032))",POINT (-99.0063169866738662 19.3569994349800503),SI
2777,Iztapalapa,Urbana,GRID_2777,19.358723095739588,-99.00057741601356,821188.8584998957,2814217.890100001,"POLYGON ((820788.8584998957 2813817.890100001, 821588.8584998957 2813817.890100001, 821588.8584998957 2814617.890100001, 820788.8584998957 2814617.890100001, 820788.8584998957 2813817.890100001))","POLYGON ((-99.00447431437655 19.35517588626283, -99.0043148329847 19.3587988349898, -99.00057731446311 19.35872305266717, -99.00065725825993 19.35502433093826, -99.00447431437655 19.35517588626283))",POINT (-99.0024998431420755 19.3569237191321051),SI
2778,Iztapalapa,Urbana,GRID_2778,19.358647267537407,-98.99676026047422,821188.8584998957,2814617.890100001,"POLYGON ((820788.8584998957 2814217.890100001, 821588.8584998957 2814217.890100001, 821588.8584998957 2815017.890100001, 820788.8584998957 2815017.890100001, 820788.8584998957 2814217.890100001))","POLYGON ((-99.00065725613507 19.35510015680873, -99.00049757164199 19.35872310320701, -98.99676015892412 19.35864722446216, -98.99684020427085 19.35494840865161, -99.00065725613507 19.35510015680873))",POINT (-98.9986827038595152 19.3568479068646475),SI
2779,Cuajimalpa de Morelos,Urbana,GRID_2779,19.367963739745523,-99.29825629312236,821588.8584998957,2783017.890100001,"POLYGON ((821188.8584998957 2782617.890100001, 821988.8584998957 2782617.890100001, 821988.8584998957 2783417.890100001, 821188.8584998957 2783417.890100001, 821188.8584998957 2782617.890100001))","POLYGON ((-99.30214569000144 19.36440882368185, -99.30200204487811 19.36803195981623, -99.29825619154136 19.36796369688297, -99.29832821726504 19.36427230620929, -99.30214569000144 19.36440882368185))",POINT (-99.3001775010524170 19.3661631126430009),SI
2780,Cuajimalpa de Morelos,Urbana,GRID_2780,19.36789543069265,-99.29443872072216,821588.8584998957,2783417.890100001,"POLYGON ((821188.8584998957 2783017.890100001, 821988.8584998957 2783017.890100001, 821988.8584998957 2783817.890100001, 821188.8584998957 2783817.890100001, 821188.8584998957 2783017.890100001))","POLYGON ((-99.29832821535069 19.36434061316213, -99.29818436706505 19.36796374719951, -99.29443861914146 19.36789538782727, -99.29451074644567 19.36420390282349, -99.29832821535069 19.36434061316213))",POINT (-99.2963599449765582 19.3660948195365847),SI
2781,Cuajimalpa de Morelos,Urbana,GRID_2781,19.367827025203795,-99.29062115215632,821588.8584998957,2783817.890100001,"POLYGON ((821188.8584998957 2783417.890100001, 821988.8584998957 2783417.890100001, 821988.8584998957 2784217.890100001, 821188.8584998957 2784217.890100001, 821188.8584998957 2783417.890100001))","POLYGON ((-99.29451074452862 19.36427230620929, -99.29436669308127 19.3678954381467, -99.29062105057594 19.36782698233562, -99.29069327946038 19.36413540300487, -99.29451074452862 19.36427230620929))",POINT (-99.2925423927341910 19.3660264299940756),SI
2782,Cuajimalpa de Morelos,Urbana,GRID_2782,19.3677585232792,-99.28680358743028,821588.8584998957,2784217.890100001,"POLYGON ((821188.8584998957 2783817.890100001, 821988.8584998957 2783817.890100001, 821988.8584998957 2784617.890100001, 821188.8584998957 2784617.890100001, 821188.8584998957 2783817.890100001))","POLYGON ((-99.29069327754063 19.36420390282349, -99.29054902293221 19.36782703265795, -99.2868034858502 19.3677584804082, -99.28687581631458 19.36406680675362, -99.29069327754063 19.36420390282349))",POINT (-99.2887248443307868 19.3659579440156655),SI
2783,Cuajimalpa de Morelos,Urbana,GRID_2783,19.367689924918977,-99.28298602654948,821588.8584998957,2784617.890100001,"POLYGON ((821188.8584998957 2784217.890100001, 821988.8584998957 2784217.890100001, 821988.8584998957 2785017.890100001, 821188.8584998957 2785017.890100001, 821188.8584998957 2784217.890100001))","POLYGON ((-99.28687581439213 19.36413540300487, -99.28673135662324 19.36775853073341, -99.28298592496968 19.36768988204517, -99.28305835701367 19.36399811406989, -99.28687581439213 19.36413540300487))",POINT (-99.2849072997717172 19.3658893616014680),SI
2784,Cuajimalpa de Morelos,Urbana,GRID_2784,19.36762123012332,-99.27916846951922,821588.8584998957,2785017.890100001,"POLYGON ((821188.8584998957 2784617.890100001, 821988.8584998957 2784617.890100001, 821988.8584998957 2785417.890100001, 821188.8584998957 2785417.890100001, 821188.8584998957 2784617.890100001))","POLYGON ((-99.28305835508853 19.36406680675362, -99.28291369415977 19.36768993237326, -99.27916836793975 19.36762118724672, -99.27924090156307 19.36392932495388, -99.28305835508853 19.36406680675362))",POINT (-99.2810897590624108 19.3658206827516999),SI
2785,Cuajimalpa de Morelos,Urbana,GRID_2785,19.36755243889238,-99.275350916345,821588.8584998957,2785417.890100001,"POLYGON ((821188.8584998957 2785017.890100001, 821988.8584998957 2785017.890100001, 821988.8584998957 2785817.890100001, 821188.8584998957 2785817.890100001, 821188.8584998957 2785017.890100001))","POLYGON ((-99.27924089963521 19.36399811406989, -99.27909603554723 19.36762123757768, -99.27535081476583 19.36755239601298, -99.27542344996814 19.3638604394057, -99.27924089963521 19.36399811406989))",POINT (-99.2772722222082251 19.3657519074664997),SI
2786,Cuajimalpa de Morelos,Urbana,GRID_2786,19.36748355122636,-99.27153336703218,821588.8584998957,2785817.890100001,"POLYGON ((821188.8584998957 2785417.890100001, 821988.8584998957 2785417.890100001, 821988.8584998957 2786217.890100001, 821188.8584998957 2786217.890100001, 821188.8584998957 2785417.890100001))","POLYGON ((-99.2754234480376 19.36392932495388, -99.27527838079098 19.36755244634685, -99.27153326545333 19.36748350834415, -99.27160600223434 19.3637914574256, -99.2754234480376 19.36392932495388))",POINT (-99.2734546892146170 19.3656830357460734),SI
2787,Cuajimalpa de Morelos,Urbana,GRID_2787,19.367414567125387,-99.26771582158618,821588.8584998957,2786217.890100001,"POLYGON ((821188.8584998957 2785817.890100001, 821988.8584998957 2785817.890100001, 821988.8584998957 2786617.890100001, 821188.8584998957 2786617.890100001, 821188.8584998957 2785817.890100001))","POLYGON ((-99.27160600030109 19.3638604394057, -99.27146072989646 19.36748355868089, -99.26771572000764 19.36741452424038, -99.26778855836704 19.36372237901369, -99.27160600030109 19.3638604394057))",POINT (-99.2696371600869583 19.3656140675905313),SI
2788,Álvaro Obregón,Urbana,GRID_2788,19.367345486589667,-99.2638982800124,821588.8584998957,2786617.890100001,"POLYGON ((821188.8584998957 2786217.890100001, 821988.8584998957 2786217.890100001, 821988.8584998957 2787017.890100001, 821188.8584998957 2787017.890100001, 821188.8584998957 2786217.890100001))","POLYGON ((-99.26778855643109 19.3637914574256, -99.26764308286906 19.36741457458001, -99.26389817843418 19.36734544370187, -99.26397111837164 19.36365320417012, -99.26778855643109 19.3637914574256))",POINT (-99.2658196348306632 19.3655450030001006),SI
2789,Álvaro Obregón,Urbana,GRID_2789,19.36727630961936,-99.26008074231623,821588.8584998957,2787017.890100001,"POLYGON ((821188.8584998957 2786617.890100001, 821988.8584998957 2786617.890100001, 821988.8584998957 2787417.890100001, 821188.8584998957 2787417.890100001, 821188.8584998957 2786617.890100001))","POLYGON ((-99.26397111643298 19.36372237901369, -99.2638254397142 19.36734549404438, -99.26008064073832 19.36727626672876, -99.26015368225356 19.36358393289515, -99.26397111643298 19.36372237901369))",POINT (-99.2620021134511177 19.3654758419749271),SI
2790,Álvaro Obregón,Urbana,GRID_2790,19.367207036214623,-99.2562632085031,821588.8584998957,2787417.890100001,"POLYGON ((821188.8584998957 2787017.890100001, 821988.8584998957 2787017.890100001, 821988.8584998957 2787817.890100001, 821188.8584998957 2787817.890100001, 821188.8584998957 2787017.890100001))","POLYGON ((-99.2601536803122 19.36365320417012, -99.26000780043725 19.36727631707413, -99.2562631069255 19.36720699332121, -99.25633625001819 19.36351456518885, -99.2601536803122 19.36365320417012))",POINT (-99.2581845959537219 19.3654065845151599),SI
2791,Álvaro Obregón,Urbana,GRID_2791,19.36713766637565,-99.2524456785784,821588.8584998957,2787817.890100001,"POLYGON ((821188.8584998957 2787417.890100001, 821988.8584998957 2787417.890100001, 821988.8584998957 2788217.890100001, 821188.8584998957 2788217.890100001, 821188.8584998957 2787417.890100001))","POLYGON ((-99.25633624807413 19.36358393289515, -99.25619016504365 19.36720704366949, -99.2524455770011 19.36713762347944, -99.25251882167093 19.36344510105146, -99.25633624807413 19.36358393289515))",POINT (-99.2543670823439612 19.3653372306210194),SI
